signal,threshold_p95,start_time,end_time,duration_hours,peak_value,fault_rate_percent
4700008966_kW,0.028974043199999994,2022-07-30 00:00:00,2022-07-30 00:00:00,1,0.03185068,100.0
4700008966_power_hour,0.028974043199999994,2022-07-30 00:00:00,2022-07-30 00:00:00,1,0.03185068,100.0
4608927500_kvar_hour,0.0,2022-07-30 09:00:00,2022-07-30 09:00:00,1,0.4515036,100.0
4700008966_kW,0.028974043199999994,2022-07-31 17:00:00,2022-07-31 17:00:00,1,0.5414462,100.0
4700008966_power_hour,0.028974043199999994,2022-07-31 17:00:00,2022-07-31 17:00:00,1,0.5414462,100.0
238045_ws_temp,0.0,2022-08-01 06:00:00,2022-08-01 06:00:00,1,0.3158852,100.0
238045_ws_temp,0.0,2022-08-01 08:00:00,2022-08-01 08:00:00,1,95.76311,100.0
4700008966_kW,0.028974043199999994,2022-08-01 15:00:00,2022-08-01 15:00:00,1,0.06089307,100.0
4700008966_power_hour,0.028974043199999994,2022-08-01 15:00:00,2022-08-01 15:00:00,1,0.06089307,100.0
4700008966_kW,0.028974043199999994,2022-08-01 17:00:00,2022-08-01 17:00:00,1,0.08277693,100.0
4700008966_power_hour,0.028974043199999994,2022-08-01 17:00:00,2022-08-01 17:00:00,1,0.08277693,100.0
238045_ws_temp,0.0,2022-08-01 21:00:00,2022-08-01 21:00:00,1,30.85987,100.0
4608927500_kvar_hour,0.0,2022-08-02 00:00:00,2022-08-02 00:00:00,1,0.1207672,100.0
4608927500_kvar_hour,0.0,2022-08-03 08:00:00,2022-08-03 08:00:00,1,14.69858,100.0
4608927500_kvar_hour,0.0,2022-08-03 12:00:00,2022-08-03 12:00:00,1,0.5925572,100.0
4608927500_kvar_hour,0.0,2022-08-04 07:00:00,2022-08-04 07:00:00,1,11.14764,100.0
238045_ws_temp,0.0,2022-08-05 02:00:00,2022-08-05 02:00:00,1,1.216279,0.0
4408411600_power_hour,0.22959332949999978,2022-08-05 04:00:00,2022-08-05 04:00:00,1,26.69079,0.0
4408411600_power_hour,0.22959332949999978,2022-08-05 06:00:00,2022-08-05 06:00:00,1,1.324819,0.0
4408411600_kW,0.0,2022-08-05 08:00:00,2022-08-05 08:00:00,1,0.42672357,0.0
4408411600_power_hour,0.22959332949999978,2022-08-05 16:00:00,2022-08-05 16:00:00,1,2.553181,0.0
238045_ws_temp,0.0,2022-08-05 21:00:00,2022-08-05 21:00:00,1,7.9848976,0.0
4408411600_kW,0.0,2022-08-05 23:00:00,2022-08-05 23:00:00,1,0.26496875,0.0
4408411600_power_hour,0.22959332949999978,2022-08-05 23:00:00,2022-08-05 23:00:00,1,29.48172,0.0
4408411600_power_hour,0.22959332949999978,2022-08-06 04:00:00,2022-08-06 04:00:00,1,68.14398,100.0
4608927500_kvar_hour,0.0,2022-08-06 04:00:00,2022-08-06 04:00:00,1,0.10692658,100.0
4408411600_power_hour,0.22959332949999978,2022-08-06 07:00:00,2022-08-06 07:00:00,1,0.3226406,100.0
4608927500_kvar_hour,0.0,2022-08-06 15:00:00,2022-08-06 15:00:00,1,0.090981334,100.0
4408411600_kW,0.0,2022-08-06 18:00:00,2022-08-06 18:00:00,1,2.587785,100.0
4408411600_kW,0.0,2022-08-06 20:00:00,2022-08-06 20:00:00,1,2.5792506,100.0
238045_ws_temp,0.0,2022-08-07 00:00:00,2022-08-07 00:00:00,1,2.5013747,0.0
4700008966_kW,0.028974043199999994,2022-08-08 00:00:00,2022-08-08 00:00:00,1,0.03021582,100.0
4700008966_power_hour,0.028974043199999994,2022-08-08 00:00:00,2022-08-08 00:00:00,1,0.03021582,100.0
4608927500_kvar_hour,0.0,2022-08-09 02:00:00,2022-08-09 02:00:00,1,0.26899344,100.0
4608927500_kvar_hour,0.0,2022-08-09 15:00:00,2022-08-09 15:00:00,1,0.2687475,100.0
4608927500_kvar_hour,0.0,2022-08-10 21:00:00,2022-08-10 21:00:00,1,1.3847227,100.0
4608927500_kvar_hour,0.0,2022-08-11 11:00:00,2022-08-11 11:00:00,1,6.077336,100.0
4408411600_power_hour,0.22959332949999978,2022-08-16 04:00:00,2022-08-16 04:00:00,1,11.949637,100.0
sfc_temp_site1_anomaly_score,47.41,2022-08-16 13:00:00,2022-08-16 13:00:00,1,53.05,100.0
4408411600_kW,0.0,2022-08-16 15:00:00,2022-08-16 15:00:00,1,0.15989135,100.0
4408411600_power_hour,0.22959332949999978,2022-08-16 15:00:00,2022-08-16 15:00:00,1,2.2903562,100.0
4408411600_kW,0.0,2022-08-16 18:00:00,2022-08-16 18:00:00,1,0.33530226,100.0
4408411600_kW,0.0,2022-08-16 21:00:00,2022-08-16 21:00:00,1,0.15982077,100.0
4408411600_kW,0.0,2022-08-17 05:00:00,2022-08-17 05:00:00,1,0.06644515,100.0
4408411600_power_hour,0.22959332949999978,2022-08-17 14:00:00,2022-08-17 14:00:00,1,2.9625568,100.0
4408411600_power_hour,0.22959332949999978,2022-08-18 01:00:00,2022-08-18 01:00:00,1,1.3690085,100.0
4408411600_power_hour,0.22959332949999978,2022-08-18 09:00:00,2022-08-18 09:00:00,1,0.7182444,100.0
4408411600_kW,0.0,2022-08-18 16:00:00,2022-08-18 16:00:00,1,0.098979466,100.0
4408411600_kW,0.0,2022-08-18 21:00:00,2022-08-18 21:00:00,1,0.60755515,100.0
4608927500_kvar_hour,0.0,2022-08-19 00:00:00,2022-08-19 00:00:00,1,0.2110256,100.0
4700008966_kW,0.028974043199999994,2022-08-19 18:00:00,2022-08-19 18:00:00,1,0.4219866,100.0
4700008966_power_hour,0.028974043199999994,2022-08-19 18:00:00,2022-08-19 18:00:00,1,0.4219866,100.0
4700008966_kW,0.028974043199999994,2022-08-21 13:00:00,2022-08-21 13:00:00,1,10.61252,100.0
4700008966_power_hour,0.028974043199999994,2022-08-21 13:00:00,2022-08-21 13:00:00,1,10.61252,100.0
4700008966_kW,0.028974043199999994,2022-08-22 05:00:00,2022-08-22 05:00:00,1,0.032940634,100.0
4700008966_power_hour,0.028974043199999994,2022-08-22 05:00:00,2022-08-22 05:00:00,1,0.032940634,100.0
4408411600_power_hour,0.22959332949999978,2022-08-27 13:00:00,2022-08-27 13:00:00,1,2.8188403,100.0
4700008966_kW,0.028974043199999994,2022-08-28 01:00:00,2022-08-28 01:00:00,1,22.963577,100.0
4700008966_power_hour,0.028974043199999994,2022-08-28 01:00:00,2022-08-28 01:00:00,1,22.963577,100.0
sfc_temp_site1_anomaly_score,47.41,2022-08-29 12:00:00,2022-08-29 12:00:00,1,48.11,100.0
238045_ws_temp,0.0,2022-09-01 17:00:00,2022-09-01 17:00:00,1,62.06383,100.0
238045_ws_temp,0.0,2022-09-02 07:00:00,2022-09-02 07:00:00,1,0.40507546,100.0
4408411600_power_hour,0.22959332949999978,2022-09-04 06:00:00,2022-09-04 06:00:00,1,0.5157872,100.0
238045_ws_temp,0.0,2022-09-04 16:00:00,2022-09-04 16:00:00,1,0.29339346,100.0
4408411600_power_hour,0.22959332949999978,2022-09-05 00:00:00,2022-09-05 00:00:00,1,0.7048825,0.0
4408411600_power_hour,0.22959332949999978,2022-09-05 04:00:00,2022-09-05 04:00:00,1,0.9269763,0.0
4408411600_power_hour,0.22959332949999978,2022-09-05 07:00:00,2022-09-05 07:00:00,1,71.02521,0.0
4408411600_power_hour,0.22959332949999978,2022-09-05 17:00:00,2022-09-05 17:00:00,1,0.75087273,0.0
4408411600_kW,0.0,2022-09-05 18:00:00,2022-09-05 18:00:00,1,0.77046293,0.0
4408411600_kW,0.0,2022-09-06 15:00:00,2022-09-06 15:00:00,1,2.194362,100.0
4608927500_kvar_hour,0.0,2022-09-06 16:00:00,2022-09-06 16:00:00,1,68.29413,100.0
4408411600_kW,0.0,2022-09-06 18:00:00,2022-09-06 18:00:00,1,2.5260875,100.0
4608927500_kvar_hour,0.0,2022-09-06 18:00:00,2022-09-06 18:00:00,1,0.18461823,100.0
4408411600_kW,0.0,2022-09-06 21:00:00,2022-09-06 21:00:00,1,3.543372,100.0
4700008966_kW,0.028974043199999994,2022-09-07 06:00:00,2022-09-07 06:00:00,1,0.05497807,0.0
4700008966_power_hour,0.028974043199999994,2022-09-07 06:00:00,2022-09-07 06:00:00,1,0.05497807,0.0
4408411600_power_hour,0.22959332949999978,2022-09-07 06:00:00,2022-09-07 06:00:00,1,0.4742785,0.0
4700008966_kW,0.028974043199999994,2022-09-07 09:00:00,2022-09-07 09:00:00,1,0.032031972,0.0
4700008966_power_hour,0.028974043199999994,2022-09-07 09:00:00,2022-09-07 09:00:00,1,0.032031972,0.0
4700008966_kW,0.028974043199999994,2022-09-07 11:00:00,2022-09-07 11:00:00,1,0.09381696,0.0
4700008966_power_hour,0.028974043199999994,2022-09-07 11:00:00,2022-09-07 11:00:00,1,0.09381696,0.0
4408411600_power_hour,0.22959332949999978,2022-09-07 11:00:00,2022-09-07 11:00:00,1,91.63671,0.0
4408411600_power_hour,0.22959332949999978,2022-09-07 14:00:00,2022-09-07 14:00:00,1,0.55535436,0.0
238045_ws_temp,0.0,2022-09-08 16:00:00,2022-09-08 16:00:00,1,27.138445,100.0
4700008966_kW,0.028974043199999994,2022-09-09 15:00:00,2022-09-09 15:00:00,1,0.051293697,100.0
4700008966_power_hour,0.028974043199999994,2022-09-09 15:00:00,2022-09-09 15:00:00,1,0.051293697,100.0
4608927500_kvar_hour,0.0,2022-09-11 16:00:00,2022-09-11 16:00:00,1,3.6703565,100.0
4608927500_kvar_hour,0.0,2022-09-11 18:00:00,2022-09-11 18:00:00,1,1.3555973,100.0
238045_ws_temp,0.0,2022-09-14 03:00:00,2022-09-14 03:00:00,1,9.972162,100.0
4700008966_kW,0.028974043199999994,2022-09-14 22:00:00,2022-09-14 22:00:00,1,35.67809,100.0
4700008966_power_hour,0.028974043199999994,2022-09-14 22:00:00,2022-09-14 22:00:00,1,35.67809,100.0
4408411600_power_hour,0.22959332949999978,2022-09-17 14:00:00,2022-09-17 14:00:00,1,0.4378679,0.0
4700008966_kW,0.028974043199999994,2022-09-17 15:00:00,2022-09-17 15:00:00,1,0.10364561,0.0
4700008966_power_hour,0.028974043199999994,2022-09-17 15:00:00,2022-09-17 15:00:00,1,0.10364561,0.0
4700008966_kW,0.028974043199999994,2022-09-17 17:00:00,2022-09-17 17:00:00,1,0.10884451,0.0
4700008966_power_hour,0.028974043199999994,2022-09-17 17:00:00,2022-09-17 17:00:00,1,0.10884451,0.0
4408411600_kW,0.0,2022-09-17 20:00:00,2022-09-17 20:00:00,1,0.5185152,0.0
4608927500_kvar_hour,0.0,2022-09-19 14:00:00,2022-09-19 14:00:00,1,0.16087988,0.0
4700008966_kW,0.028974043199999994,2022-09-24 17:00:00,2022-09-24 17:00:00,1,1.2094853,100.0
4700008966_power_hour,0.028974043199999994,2022-09-24 17:00:00,2022-09-24 17:00:00,1,1.2094853,100.0
4408411600_power_hour,0.22959332949999978,2022-09-25 13:00:00,2022-09-25 13:00:00,1,0.357164,100.0
4408411600_power_hour,0.22959332949999978,2022-09-25 17:00:00,2022-09-25 17:00:00,1,0.4698707,100.0
4408411600_power_hour,0.22959332949999978,2022-09-26 05:00:00,2022-09-26 05:00:00,1,0.507313,100.0
4608927500_kvar_hour,0.0,2022-09-27 12:00:00,2022-09-27 12:00:00,1,2.0700483,100.0
4608927500_kvar_hour,0.0,2022-09-28 14:00:00,2022-09-28 14:00:00,1,0.35134152,100.0
4608927500_kvar_hour,0.0,2022-09-28 19:00:00,2022-09-28 19:00:00,1,0.20267619,100.0
4408411600_power_hour,0.22959332949999978,2022-09-29 09:00:00,2022-09-29 09:00:00,1,0.36687815,100.0
4408411600_power_hour,0.22959332949999978,2022-09-29 12:00:00,2022-09-29 12:00:00,1,0.60387737,100.0
238045_ws_temp,0.0,2022-09-29 16:00:00,2022-09-29 16:00:00,1,3.885575,100.0
238045_ws_temp,0.0,2022-10-01 04:00:00,2022-10-01 04:00:00,1,0.14136724,100.0
238045_ws_temp,0.0,2022-10-01 07:00:00,2022-10-01 07:00:00,1,3.638648,100.0
4700008966_kW,0.028974043199999994,2022-10-01 10:00:00,2022-10-01 10:00:00,1,0.09255962,100.0
4700008966_power_hour,0.028974043199999994,2022-10-01 10:00:00,2022-10-01 10:00:00,1,0.09255962,100.0
4608927500_kvar_hour,0.0,2022-10-01 12:00:00,2022-10-01 12:00:00,1,0.20686701,100.0
238045_ws_temp,0.0,2022-10-01 16:00:00,2022-10-01 16:00:00,1,0.13199037,100.0
238045_ws_temp,0.0,2022-10-01 20:00:00,2022-10-01 20:00:00,1,0.10784808,100.0
238045_ws_temp,0.0,2022-10-02 07:00:00,2022-10-02 07:00:00,1,0.16901197,100.0
4608927500_kvar_hour,0.0,2022-10-03 08:00:00,2022-10-03 08:00:00,1,3.557011,100.0
238045_ws_temp,0.0,2022-10-03 20:00:00,2022-10-03 20:00:00,1,0.5440022,100.0
temp_site1_anomaly_score,47.88,2022-10-03 23:00:00,2022-10-03 23:00:00,1,60.37,100.0
4608927500_kvar_hour,0.0,2022-10-04 02:00:00,2022-10-04 02:00:00,1,0.24703419,100.0
238045_ws_temp,0.0,2022-10-04 10:00:00,2022-10-04 10:00:00,1,0.62136346,100.0
4408411600_kW,0.0,2022-10-04 11:00:00,2022-10-04 11:00:00,1,0.25682387,100.0
4408411600_kW,0.0,2022-10-04 15:00:00,2022-10-04 15:00:00,1,0.069746286,100.0
4608927500_kvar_hour,0.0,2022-10-04 23:00:00,2022-10-04 23:00:00,1,0.10733692,100.0
4408411600_power_hour,0.22959332949999978,2022-10-05 04:00:00,2022-10-05 04:00:00,1,0.46289977,0.0
4408411600_power_hour,0.22959332949999978,2022-10-05 13:00:00,2022-10-05 13:00:00,1,43.79158,0.0
4408411600_kW,0.0,2022-10-06 16:00:00,2022-10-06 16:00:00,1,1.4879689,100.0
4408411600_power_hour,0.22959332949999978,2022-10-07 05:00:00,2022-10-07 05:00:00,1,7.2768707,0.0
4408411600_power_hour,0.22959332949999978,2022-10-07 17:00:00,2022-10-07 17:00:00,1,0.35066852,0.0
4408411600_kW,0.0,2022-10-09 20:00:00,2022-10-09 20:00:00,1,0.58890957,100.0
4408411600_power_hour,0.22959332949999978,2022-10-10 07:00:00,2022-10-10 07:00:00,1,0.63391966,100.0
4408411600_power_hour,0.22959332949999978,2022-10-11 23:00:00,2022-10-11 23:00:00,1,0.3795582,100.0
4408411600_power_hour,0.22959332949999978,2022-10-13 08:00:00,2022-10-13 08:00:00,1,11.552,100.0
4408411600_kW,0.0,2022-10-13 17:00:00,2022-10-13 17:00:00,1,0.23438145,100.0
4408411600_power_hour,0.22959332949999978,2022-10-13 23:00:00,2022-10-13 23:00:00,1,14.746148,100.0
4408411600_power_hour,0.22959332949999978,2022-10-14 08:00:00,2022-10-14 08:00:00,1,20.781506,100.0
4408411600_power_hour,0.22959332949999978,2022-10-15 20:00:00,2022-10-15 20:00:00,1,19.225176,100.0
4608927500_kvar_hour,0.0,2022-10-16 00:00:00,2022-10-16 00:00:00,1,0.4101591,100.0
4408411600_power_hour,0.22959332949999978,2022-10-16 08:00:00,2022-10-16 08:00:00,1,2.6904235,100.0
4700008966_kW,0.028974043199999994,2022-10-16 16:00:00,2022-10-16 16:00:00,1,0.03666517,100.0
4700008966_power_hour,0.028974043199999994,2022-10-16 16:00:00,2022-10-16 16:00:00,1,0.03666517,100.0
4408411600_power_hour,0.22959332949999978,2022-10-17 20:00:00,2022-10-17 20:00:00,1,1.3252916,100.0
4408411600_power_hour,0.22959332949999978,2022-10-18 20:00:00,2022-10-18 20:00:00,1,0.3409741,100.0
4608927500_kvar_hour,0.0,2022-10-19 11:00:00,2022-10-19 11:00:00,1,2.7752166,100.0
4408411600_power_hour,0.22959332949999978,2022-10-19 20:00:00,2022-10-19 20:00:00,1,0.2563308,100.0
4408411600_power_hour,0.22959332949999978,2022-10-21 21:00:00,2022-10-21 21:00:00,1,0.24412191,100.0
4408411600_power_hour,0.22959332949999978,2022-10-22 08:00:00,2022-10-22 08:00:00,1,0.27255768,100.0
4608927500_kvar_hour,0.0,2022-10-24 21:00:00,2022-10-24 21:00:00,1,9.42809,100.0
4700008966_kW,0.028974043199999994,2022-10-25 08:00:00,2022-10-25 08:00:00,1,0.040132582,100.0
4700008966_power_hour,0.028974043199999994,2022-10-25 08:00:00,2022-10-25 08:00:00,1,0.040132582,100.0
4608927500_kvar_hour,0.0,2022-10-25 10:00:00,2022-10-25 10:00:00,1,2.4649696,100.0
238045_ws_temp,0.0,2022-10-25 21:00:00,2022-10-25 21:00:00,1,24.87299,100.0
4408411600_power_hour,0.22959332949999978,2022-10-25 23:00:00,2022-10-25 23:00:00,1,10.287144,100.0
4408411600_kW,0.0,2022-10-26 00:00:00,2022-10-26 00:00:00,1,2.4156308,100.0
4408411600_power_hour,0.22959332949999978,2022-10-26 22:00:00,2022-10-26 22:00:00,1,2.0622928,100.0
4408411600_kW,0.0,2022-10-26 23:00:00,2022-10-26 23:00:00,1,1.1813047,100.0
4408411600_power_hour,0.22959332949999978,2022-10-27 23:00:00,2022-10-27 23:00:00,1,14.170351,100.0
4700008966_kW,0.028974043199999994,2022-10-29 11:00:00,2022-10-29 11:00:00,1,0.24533239,0.0
4700008966_power_hour,0.028974043199999994,2022-10-29 11:00:00,2022-10-29 11:00:00,1,0.24533239,0.0
238045_ws_temp,0.0,2022-11-01 06:00:00,2022-11-01 06:00:00,1,0.09738861,100.0
238045_ws_temp,0.0,2022-11-02 06:00:00,2022-11-02 06:00:00,1,0.5795786,100.0
temp_site1_anomaly_score,47.88,2022-11-03 23:00:00,2022-11-03 23:00:00,1,50.82,100.0
4608927500_kvar_hour,0.0,2022-11-04 13:00:00,2022-11-04 13:00:00,1,0.11844603,100.0
4408411600_power_hour,0.22959332949999978,2022-11-04 17:00:00,2022-11-04 17:00:00,1,1.0519732,100.0
4408411600_power_hour,0.22959332949999978,2022-11-04 20:00:00,2022-11-04 20:00:00,1,0.3216814,100.0
4408411600_kW,0.0,2022-11-05 21:00:00,2022-11-05 21:00:00,1,0.3733983,0.0
4608927500_kvar_hour,0.0,2022-11-07 08:00:00,2022-11-07 08:00:00,1,2.1817095,0.0
238045_ws_temp,0.0,2022-11-08 11:00:00,2022-11-08 11:00:00,1,17.081316,100.0
4408411600_power_hour,0.22959332949999978,2022-11-09 03:00:00,2022-11-09 03:00:00,1,0.6235416,100.0
238045_ws_temp,0.0,2022-11-09 14:00:00,2022-11-09 14:00:00,1,6.184704,100.0
4408411600_power_hour,0.22959332949999978,2022-11-10 07:00:00,2022-11-10 07:00:00,1,0.55134887,100.0
4608927500_kvar_hour,0.0,2022-11-10 07:00:00,2022-11-10 07:00:00,1,0.9686925,100.0
4408411600_power_hour,0.22959332949999978,2022-11-10 20:00:00,2022-11-10 20:00:00,1,21.252916,100.0
4408411600_power_hour,0.22959332949999978,2022-11-11 23:00:00,2022-11-11 23:00:00,1,0.3926802,100.0
4608927500_kvar_hour,0.0,2022-11-12 08:00:00,2022-11-12 08:00:00,1,0.252302,100.0
4608927500_kvar_hour,0.0,2022-11-12 16:00:00,2022-11-12 16:00:00,1,0.09821577,100.0
4608927500_kvar_hour,0.0,2022-11-13 06:00:00,2022-11-13 06:00:00,1,5.8236184,100.0
4608927500_kvar_hour,0.0,2022-11-14 11:00:00,2022-11-14 11:00:00,1,3.3831024,100.0
4408411600_power_hour,0.22959332949999978,2022-11-15 23:00:00,2022-11-15 23:00:00,1,0.4522297,100.0
4408411600_power_hour,0.22959332949999978,2022-11-16 23:00:00,2022-11-16 23:00:00,1,0.444455,100.0
4408411600_kW,0.0,2022-11-17 11:00:00,2022-11-17 11:00:00,1,0.9498995,100.0
4608927500_kvar_hour,0.0,2022-11-20 07:00:00,2022-11-20 07:00:00,1,4.598926,100.0
4608927500_kvar_hour,0.0,2022-11-26 07:00:00,2022-11-26 07:00:00,1,0.2051776,100.0
238045_ws_temp,0.0,2022-11-27 06:00:00,2022-11-27 06:00:00,1,27.44972,100.0
4408411600_kW,0.0,2022-11-27 21:00:00,2022-11-27 21:00:00,1,0.1545369,100.0
4408411600_kW,0.0,2022-12-04 12:00:00,2022-12-04 12:00:00,1,0.089372896,100.0
4608927500_kvar_hour,0.0,2022-12-04 14:00:00,2022-12-04 14:00:00,1,0.33578813,100.0
4408411600_power_hour,0.22959332949999978,2022-12-04 17:00:00,2022-12-04 17:00:00,1,1.1023672,100.0
4608927500_kvar_hour,0.0,2022-12-04 23:00:00,2022-12-04 23:00:00,1,0.08588211,100.0
4408411600_kW,0.0,2022-12-06 10:00:00,2022-12-06 10:00:00,1,1.0104302,100.0
4408411600_kW,0.0,2022-12-07 12:00:00,2022-12-07 12:00:00,1,6.7776265,0.0
4408411600_kW,0.0,2022-12-08 05:00:00,2022-12-08 05:00:00,1,0.1432684,100.0
4608927500_kvar_hour,0.0,2022-12-08 05:00:00,2022-12-08 05:00:00,1,0.1537296,100.0
sfc_temp_site1_anomaly_score,47.41,2022-12-08 12:00:00,2022-12-08 12:00:00,1,47.73,100.0
238045_ws_temp,0.0,2022-12-10 07:00:00,2022-12-10 07:00:00,1,10.790545,100.0
4408411600_kW,0.0,2022-12-10 17:00:00,2022-12-10 17:00:00,1,0.62437266,100.0
4408411600_kW,0.0,2022-12-10 21:00:00,2022-12-10 21:00:00,1,0.1735172,100.0
4408411600_kW,0.0,2022-12-10 23:00:00,2022-12-10 23:00:00,1,0.8177631,100.0
4408411600_power_hour,0.22959332949999978,2022-12-10 23:00:00,2022-12-10 23:00:00,1,0.89214486,100.0
4408411600_kW,0.0,2022-12-11 11:00:00,2022-12-11 11:00:00,1,3.472842,100.0
sfc_temp_site1_anomaly_score,47.41,2022-12-13 03:00:00,2022-12-13 03:00:00,1,55.41,100.0
4408411600_kW,0.0,2022-12-18 17:00:00,2022-12-18 17:00:00,1,0.1849112,100.0
4408411600_power_hour,0.22959332949999978,2022-12-18 17:00:00,2022-12-18 17:00:00,1,0.72998655,100.0
4408411600_kW,0.0,2022-12-19 03:00:00,2022-12-19 03:00:00,1,1.440584,100.0
238045_ws_temp,0.0,2022-12-19 05:00:00,2022-12-19 05:00:00,1,23.009996,100.0
sfc_temp_site1_anomaly_score,47.41,2022-12-19 06:00:00,2022-12-19 06:00:00,1,55.41,100.0
238045_ws_temp,0.0,2022-12-19 09:00:00,2022-12-19 09:00:00,1,23.70057,100.0
4408411600_power_hour,0.22959332949999978,2022-12-19 14:00:00,2022-12-19 14:00:00,1,0.717638,100.0
4408411600_power_hour,0.22959332949999978,2022-12-19 16:00:00,2022-12-19 16:00:00,1,0.5000149,100.0
4408411600_power_hour,0.22959332949999978,2022-12-19 22:00:00,2022-12-19 22:00:00,1,3.856802,100.0
4408411600_power_hour,0.22959332949999978,2022-12-20 05:00:00,2022-12-20 05:00:00,1,0.2543787,100.0
4408411600_kW,0.0,2022-12-20 07:00:00,2022-12-20 07:00:00,1,0.1686876,100.0
4408411600_power_hour,0.22959332949999978,2022-12-21 06:00:00,2022-12-21 06:00:00,1,0.7590343,100.0
4608927500_kvar_hour,0.0,2022-12-21 09:00:00,2022-12-21 09:00:00,1,69.84951,100.0
4408411600_kW,0.0,2022-12-21 11:00:00,2022-12-21 11:00:00,1,0.50708646,100.0
4408411600_kW,0.0,2022-12-21 14:00:00,2022-12-21 14:00:00,1,0.38388485,100.0
4408411600_kW,0.0,2022-12-21 17:00:00,2022-12-21 17:00:00,1,0.33520094,100.0
4608927500_kvar_hour,0.0,2022-12-22 07:00:00,2022-12-22 07:00:00,1,6.798574,100.0
4408411600_kW,0.0,2022-12-22 11:00:00,2022-12-22 11:00:00,1,0.28233624,100.0
4408411600_kW,0.0,2022-12-22 14:00:00,2022-12-22 14:00:00,1,0.28860372,100.0
4700008966_kW,0.028974043199999994,2022-12-22 23:00:00,2022-12-22 23:00:00,1,0.03862756,100.0
4700008966_power_hour,0.028974043199999994,2022-12-22 23:00:00,2022-12-22 23:00:00,1,0.03862756,100.0
4408411600_power_hour,0.22959332949999978,2022-12-23 05:00:00,2022-12-23 05:00:00,1,0.3892761,100.0
4408411600_kW,0.0,2022-12-23 12:00:00,2022-12-23 12:00:00,1,0.9383065,100.0
4408411600_power_hour,0.22959332949999978,2022-12-23 23:00:00,2022-12-23 23:00:00,1,0.48766512,100.0
4408411600_power_hour,0.22959332949999978,2022-12-24 22:00:00,2022-12-24 22:00:00,1,1.1478766,100.0
4408411600_kW,0.0,2022-12-24 23:00:00,2022-12-24 23:00:00,1,0.32610455,100.0
4408411600_kW,0.0,2022-12-25 20:00:00,2022-12-25 20:00:00,1,0.45571157,100.0
238045_ws_temp,0.0,2022-12-25 20:00:00,2022-12-25 20:00:00,1,15.437545,100.0
4408411600_power_hour,0.22959332949999978,2022-12-25 22:00:00,2022-12-25 22:00:00,1,0.9304609,100.0
238045_ws_temp,0.0,2022-12-26 07:00:00,2022-12-26 07:00:00,1,10.787456,100.0
4700008966_kW,0.028974043199999994,2022-12-26 09:00:00,2022-12-26 09:00:00,1,0.05808315,100.0
4700008966_power_hour,0.028974043199999994,2022-12-26 09:00:00,2022-12-26 09:00:00,1,0.05808315,100.0
4608927500_kvar_hour,0.0,2022-12-27 00:00:00,2022-12-27 00:00:00,1,0.51514226,100.0
4608927500_kvar_hour,0.0,2022-12-27 02:00:00,2022-12-27 02:00:00,1,0.30575976,100.0
4608927500_kvar_hour,0.0,2022-12-28 00:00:00,2022-12-28 00:00:00,1,0.19451347,0.0
4408411600_power_hour,0.22959332949999978,2022-12-30 06:00:00,2022-12-30 06:00:00,1,0.55463284,0.0
4408411600_power_hour,0.22959332949999978,2022-12-30 11:00:00,2022-12-30 11:00:00,1,1.5509169,0.0
